Month,Day,Date_String,Year,SKU,Facility,Daily_Demand,Facility_Capacity,Utilization_Pct,Available_Capacity
120,2,M120D2,10,SKUW3,Austin,4114.0952380952385,12040608,0.03416850077749594,12036493.904761905
120,2,M120D2,10,SKUA1,Columbus,1186.7619047619048,35450400,0.0033476685869888766,35449213.23809524
120,2,M120D2,10,SKUA1,Sacramento,1186.7619047619048,9424480,0.012592332996217348,9423293.238095239
120,2,M120D2,10,SKUA1,Austin,1186.7619047619048,9638760,0.01231239189233786,9637573.238095239
120,2,M120D2,10,SKUA2,Columbus,1855.4285714285713,35744800,0.005190765010375136,35742944.571428575
120,2,M120D2,10,SKUA2,Sacramento,1855.4285714285713,9454816,0.01962416372173262,9452960.57142857
120,2,M120D2,10,SKUA2,Austin,1855.4285714285713,9724520,0.019079898765477075,9722664.57142857
120,2,M120D2,10,SKUA3,Columbus,3791.1428571428573,42619680,0.008895287006244198,42615888.85714286
120,2,M120D2,10,SKUA3,Sacramento,3791.1428571428573,32157600,0.011789259326388964,32153808.85714286
120,2,M120D2,10,SKUA3,Austin,3791.1428571428573,28238472,0.013425453250950892,28234680.85714286
120,2,M120D2,10,SKUT1,Columbus,3034.4761904761904,7648360,0.039674860891435425,7645325.523809524
120,2,M120D2,10,SKUT1,Sacramento,3034.4761904761904,2186088,0.13880851047515883,2183053.523809524
120,2,M120D2,10,SKUT1,Austin,3034.4761904761904,2078496,0.1459938431671839,2075461.5238095238
120,2,M120D2,10,SKUT2,Columbus,3936.6190476190477,7648360,0.051470106632259045,7644423.380952381
120,2,M120D2,10,SKUT2,Sacramento,3936.6190476190477,2186088,0.18007596435363296,2182151.380952381
120,2,M120D2,10,SKUT2,Austin,3936.6190476190477,2078496,0.18939748008266782,2074559.380952381
120,2,M120D2,10,SKUT3,Columbus,2555.0,7648360,0.033405854326940675,7645805.0
120,2,M120D2,10,SKUT3,Sacramento,2555.0,2186088,0.11687544142779248,2183533.0
120,2,M120D2,10,SKUT3,Austin,2555.0,2078496,0.1229254229981679,2075941.0
120,2,M120D2,10,SKUT4,Columbus,2344.3809523809523,7648360,0.030652073809038175,7646015.619047619
120,2,M120D2,10,SKUT4,Sacramento,2344.3809523809523,2186088,0.10724092316416137,2183743.619047619
120,2,M120D2,10,SKUT4,Austin,2344.3809523809523,2078496,0.11279218013318054,2076151.619047619
120,2,M120D2,10,SKUD1,Columbus,5658.0952380952385,1203680,0.4700663995493186,1198021.9047619049
120,2,M120D2,10,SKUD1,Sacramento,5658.0952380952385,318224,1.7780227883802724,312565.90476190473
120,2,M120D2,10,SKUD1,Austin,5658.0952380952385,305952,1.84934082408196,300293.90476190473
120,2,M120D2,10,SKUD2,Columbus,3230.190476190476,172680,1.8706222354589277,169449.80952380953
120,2,M120D2,10,SKUD2,Sacramento,3230.190476190476,79828,4.04643793680222,76597.80952380953
120,2,M120D2,10,SKUD2,Austin,3230.190476190476,79368,4.0698902280396085,76137.80952380953
120,2,M120D2,10,SKUD3,Columbus,4805.523809523809,172480,2.7861339340931175,167674.47619047618
120,2,M120D2,10,SKUD3,Sacramento,4805.523809523809,74760,6.427934469668016,69954.47619047618
120,2,M120D2,10,SKUD3,Austin,4805.523809523809,75096,6.399174136470396,70290.47619047618
120,2,M120D2,10,SKUC1,Columbus,5923.380952380952,154200,3.8413624853313566,148276.61904761905
120,2,M120D2,10,SKUC1,Sacramento,5923.380952380952,71818,8.247766510319074,65894.61904761905
120,2,M120D2,10,SKUC1,Austin,5923.380952380952,72216,8.202311056249242,66292.61904761905
120,2,M120D2,10,SKUC2,Columbus,4743.285714285715,1419280,0.33420366060859835,1414536.7142857143
120,2,M120D2,10,SKUC2,Sacramento,4743.285714285715,468224,1.0130377157697414,463480.71428571426
120,2,M120D2,10,SKUC2,Austin,4743.285714285715,472296,1.004303596533893,467552.71428571426
120,2,M120D2,10,SKUE1,Columbus,4014.7619047619046,257107200,0.0015615128260748454,257103185.23809522
120,2,M120D2,10,SKUE1,Sacramento,4014.7619047619046,72665600,0.005524982804465806,72661585.23809524
120,2,M120D2,10,SKUE1,Austin,4014.7619047619046,69391680,0.005785653128389317,69387665.23809524
120,2,M120D2,10,SKUE2,Columbus,4326.571428571428,7648360,0.0565686163905913,7644033.428571428
120,2,M120D2,10,SKUE2,Sacramento,4326.571428571428,2186088,0.19791387302667723,2181761.4285714286
120,2,M120D2,10,SKUE2,Austin,4326.571428571428,2078496,0.2081587565514405,2074169.4285714286
120,2,M120D2,10,SKUE3,Columbus,532.5238095238095,4077120,0.013061273877732553,4076587.476190476
120,2,M120D2,10,SKUE3,Sacramento,532.5238095238095,1036720,0.05136621358937896,1036187.4761904762
120,2,M120D2,10,SKUE3,Austin,532.5238095238095,1004208,0.05302923393597836,1003675.4761904762
120,3,M120D3,10,SKUW1,Columbus,3130.4761904761904,118681920,0.002637702685022445,118678789.52380952
120,3,M120D3,10,SKUW1,Sacramento,3130.4761904761904,23091200,0.013557009555485167,23088069.523809522
120,3,M120D3,10,SKUW1,Austin,3130.4761904761904,24081216,0.012999659944398946,24078085.523809522
120,3,M120D3,10,SKUW2,Columbus,5238.857142857143,59340960,0.008828399713885894,59335721.14285714
120,3,M120D3,10,SKUW2,Sacramento,5238.857142857143,11545600,0.04537535635096611,11540361.142857144
120,3,M120D3,10,SKUW2,Austin,5238.857142857143,12040608,0.04350990533748082,12035369.142857144
120,3,M120D3,10,SKUW3,Columbus,4114.0952380952385,59340960,0.006932977218594439,59336845.9047619
120,3,M120D3,10,SKUW3,Sacramento,4114.0952380952385,11545600,0.03563344683771513,11541485.904761905
120,3,M120D3,10,SKUW3,Austin,4114.0952380952385,12040608,0.03416850077749594,12036493.904761905
120,3,M120D3,10,SKUA1,Columbus,1186.7619047619048,35450400,0.0033476685869888766,35449213.23809524
120,3,M120D3,10,SKUA1,Sacramento,1186.7619047619048,9424480,0.012592332996217348,9423293.238095239
120,3,M120D3,10,SKUA1,Austin,1186.7619047619048,9638760,0.01231239189233786,9637573.238095239
120,3,M120D3,10,SKUA2,Columbus,1855.4285714285713,35744800,0.005190765010375136,35742944.571428575
120,3,M120D3,10,SKUA2,Sacramento,1855.4285714285713,9454816,0.01962416372173262,9452960.57142857
120,3,M120D3,10,SKUA2,Austin,1855.4285714285713,9724520,0.019079898765477075,9722664.57142857
120,3,M120D3,10,SKUA3,Columbus,3791.1428571428573,42619680,0.008895287006244198,42615888.85714286
120,3,M120D3,10,SKUA3,Sacramento,3791.1428571428573,32157600,0.011789259326388964,32153808.85714286
120,3,M120D3,10,SKUA3,Austin,3791.1428571428573,28238472,0.013425453250950892,28234680.85714286
120,3,M120D3,10,SKUT1,Columbus,3034.4761904761904,7648360,0.039674860891435425,7645325.523809524
120,3,M120D3,10,SKUT1,Sacramento,3034.4761904761904,2186088,0.13880851047515883,2183053.523809524
120,3,M120D3,10,SKUT1,Austin,3034.4761904761904,2078496,0.1459938431671839,2075461.5238095238
120,3,M120D3,10,SKUT2,Columbus,3936.6190476190477,7648360,0.051470106632259045,7644423.380952381
120,3,M120D3,10,SKUT2,Sacramento,3936.6190476190477,2186088,0.18007596435363296,2182151.380952381
120,3,M120D3,10,SKUT2,Austin,3936.6190476190477,2078496,0.18939748008266782,2074559.380952381
120,3,M120D3,10,SKUT3,Columbus,2555.0,7648360,0.033405854326940675,7645805.0
120,3,M120D3,10,SKUT3,Sacramento,2555.0,2186088,0.11687544142779248,2183533.0
120,3,M120D3,10,SKUT3,Austin,2555.0,2078496,0.1229254229981679,2075941.0
120,3,M120D3,10,SKUT4,Columbus,2344.3809523809523,7648360,0.030652073809038175,7646015.619047619
120,3,M120D3,10,SKUT4,Sacramento,2344.3809523809523,2186088,0.10724092316416137,2183743.619047619
120,3,M120D3,10,SKUT4,Austin,2344.3809523809523,2078496,0.11279218013318054,2076151.619047619
120,3,M120D3,10,SKUD1,Columbus,5658.0952380952385,1203680,0.4700663995493186,1198021.9047619049
120,3,M120D3,10,SKUD1,Sacramento,5658.0952380952385,318224,1.7780227883802724,312565.90476190473
120,3,M120D3,10,SKUD1,Austin,5658.0952380952385,305952,1.84934082408196,300293.90476190473
120,3,M120D3,10,SKUD2,Columbus,3230.190476190476,172680,1.8706222354589277,169449.80952380953
120,3,M120D3,10,SKUD2,Sacramento,3230.190476190476,79828,4.04643793680222,76597.80952380953
120,3,M120D3,10,SKUD2,Austin,3230.190476190476,79368,4.0698902280396085,76137.80952380953
120,3,M120D3,10,SKUD3,Columbus,4805.523809523809,172480,2.7861339340931175,167674.47619047618
120,3,M120D3,10,SKUD3,Sacramento,4805.523809523809,74760,6.427934469668016,69954.47619047618
120,3,M120D3,10,SKUD3,Austin,4805.523809523809,75096,6.399174136470396,70290.47619047618
120,3,M120D3,10,SKUC1,Columbus,5923.380952380952,154200,3.8413624853313566,148276.61904761905
120,3,M120D3,10,SKUC1,Sacramento,5923.380952380952,71818,8.247766510319074,65894.61904761905
120,3,M120D3,10,SKUC1,Austin,5923.380952380952,72216,8.202311056249242,66292.61904761905
120,3,M120D3,10,SKUC2,Columbus,4743.285714285715,1419280,0.33420366060859835,1414536.7142857143
120,3,M120D3,10,SKUC2,Sacramento,4743.285714285715,468224,1.0130377157697414,463480.71428571426
120,3,M120D3,10,SKUC2,Austin,4743.285714285715,472296,1.004303596533893,467552.71428571426
120,3,M120D3,10,SKUE1,Columbus,4014.7619047619046,257107200,0.0015615128260748454,257103185.23809522
120,3,M120D3,10,SKUE1,Sacramento,4014.7619047619046,72665600,0.005524982804465806,72661585.23809524
120,3,M120D3,10,SKUE1,Austin,4014.7619047619046,69391680,0.005785653128389317,69387665.23809524
120,3,M120D3,10,SKUE2,Columbus,4326.571428571428,7648360,0.0565686163905913,7644033.428571428
120,3,M120D3,10,SKUE2,Sacramento,4326.571428571428,2186088,0.19791387302667723,2181761.4285714286
120,3,M120D3,10,SKUE2,Austin,4326.571428571428,2078496,0.2081587565514405,2074169.4285714286
120,3,M120D3,10,SKUE3,Columbus,532.5238095238095,4077120,0.013061273877732553,4076587.476190476
120,3,M120D3,10,SKUE3,Sacramento,532.5238095238095,1036720,0.05136621358937896,1036187.4761904762
120,3,M120D3,10,SKUE3,Austin,532.5238095238095,1004208,0.05302923393597836,1003675.4761904762
120,4,M120D4,10,SKUW1,Columbus,3130.4761904761904,118681920,0.002637702685022445,118678789.52380952
120,4,M120D4,10,SKUW1,Sacramento,3130.4761904761904,23091200,0.013557009555485167,23088069.523809522
120,4,M120D4,10,SKUW1,Austin,3130.4761904761904,24081216,0.012999659944398946,24078085.523809522
120,4,M120D4,10,SKUW2,Columbus,5238.857142857143,59340960,0.008828399713885894,59335721.14285714
120,4,M120D4,10,SKUW2,Sacramento,5238.857142857143,11545600,0.04537535635096611,11540361.142857144
120,4,M120D4,10,SKUW2,Austin,5238.857142857143,12040608,0.04350990533748082,12035369.142857144
120,4,M120D4,10,SKUW3,Columbus,4114.0952380952385,59340960,0.006932977218594439,59336845.9047619
120,4,M120D4,10,SKUW3,Sacramento,4114.0952380952385,11545600,0.03563344683771513,11541485.904761905
120,4,M120D4,10,SKUW3,Austin,4114.0952380952385,12040608,0.03416850077749594,12036493.904761905
120,4,M120D4,10,SKUA1,Columbus,1186.7619047619048,35450400,0.0033476685869888766,35449213.23809524
120,4,M120D4,10,SKUA1,Sacramento,1186.7619047619048,9424480,0.012592332996217348,9423293.238095239
120,4,M120D4,10,SKUA1,Austin,1186.7619047619048,9638760,0.01231239189233786,9637573.238095239
120,4,M120D4,10,SKUA2,Columbus,1855.4285714285713,35744800,0.005190765010375136,35742944.571428575
120,4,M120D4,10,SKUA2,Sacramento,1855.4285714285713,9454816,0.01962416372173262,9452960.57142857
120,4,M120D4,10,SKUA2,Austin,1855.4285714285713,9724520,0.019079898765477075,9722664.57142857
120,4,M120D4,10,SKUA3,Columbus,3791.1428571428573,42619680,0.008895287006244198,42615888.85714286
120,4,M120D4,10,SKUA3,Sacramento,3791.1428571428573,32157600,0.011789259326388964,32153808.85714286
120,4,M120D4,10,SKUA3,Austin,3791.1428571428573,28238472,0.013425453250950892,28234680.85714286
120,4,M120D4,10,SKUT1,Columbus,3034.4761904761904,7648360,0.039674860891435425,7645325.523809524
120,4,M120D4,10,SKUT1,Sacramento,3034.4761904761904,2186088,0.13880851047515883,2183053.523809524
120,4,M120D4,10,SKUT1,Austin,3034.4761904761904,2078496,0.1459938431671839,2075461.5238095238
120,4,M120D4,10,SKUT2,Columbus,3936.6190476190477,7648360,0.051470106632259045,7644423.380952381
120,4,M120D4,10,SKUT2,Sacramento,3936.6190476190477,2186088,0.18007596435363296,2182151.380952381
120,4,M120D4,10,SKUT2,Austin,3936.6190476190477,2078496,0.18939748008266782,2074559.380952381
120,4,M120D4,10,SKUT3,Columbus,2555.0,7648360,0.033405854326940675,7645805.0
120,4,M120D4,10,SKUT3,Sacramento,2555.0,2186088,0.11687544142779248,2183533.0
120,4,M120D4,10,SKUT3,Austin,2555.0,2078496,0.1229254229981679,2075941.0
120,4,M120D4,10,SKUT4,Columbus,2344.3809523809523,7648360,0.030652073809038175,7646015.619047619
120,4,M120D4,10,SKUT4,Sacramento,2344.3809523809523,2186088,0.10724092316416137,2183743.619047619
120,4,M120D4,10,SKUT4,Austin,2344.3809523809523,2078496,0.11279218013318054,2076151.619047619
120,4,M120D4,10,SKUD1,Columbus,5658.0952380952385,1203680,0.4700663995493186,1198021.9047619049
120,4,M120D4,10,SKUD1,Sacramento,5658.0952380952385,318224,1.7780227883802724,312565.90476190473
120,4,M120D4,10,SKUD1,Austin,5658.0952380952385,305952,1.84934082408196,300293.90476190473
120,4,M120D4,10,SKUD2,Columbus,3230.190476190476,172680,1.8706222354589277,169449.80952380953
120,4,M120D4,10,SKUD2,Sacramento,3230.190476190476,79828,4.04643793680222,76597.80952380953
120,4,M120D4,10,SKUD2,Austin,3230.190476190476,79368,4.0698902280396085,76137.80952380953
120,4,M120D4,10,SKUD3,Columbus,4805.523809523809,172480,2.7861339340931175,167674.47619047618
120,4,M120D4,10,SKUD3,Sacramento,4805.523809523809,74760,6.427934469668016,69954.47619047618
120,4,M120D4,10,SKUD3,Austin,4805.523809523809,75096,6.399174136470396,70290.47619047618
120,4,M120D4,10,SKUC1,Columbus,5923.380952380952,154200,3.8413624853313566,148276.61904761905
120,4,M120D4,10,SKUC1,Sacramento,5923.380952380952,71818,8.247766510319074,65894.61904761905
120,4,M120D4,10,SKUC1,Austin,5923.380952380952,72216,8.202311056249242,66292.61904761905
120,4,M120D4,10,SKUC2,Columbus,4743.285714285715,1419280,0.33420366060859835,1414536.7142857143
120,4,M120D4,10,SKUC2,Sacramento,4743.285714285715,468224,1.0130377157697414,463480.71428571426
120,4,M120D4,10,SKUC2,Austin,4743.285714285715,472296,1.004303596533893,467552.71428571426
120,4,M120D4,10,SKUE1,Columbus,4014.7619047619046,257107200,0.0015615128260748454,257103185.23809522
120,4,M120D4,10,SKUE1,Sacramento,4014.7619047619046,72665600,0.005524982804465806,72661585.23809524
120,4,M120D4,10,SKUE1,Austin,4014.7619047619046,69391680,0.005785653128389317,69387665.23809524
120,4,M120D4,10,SKUE2,Columbus,4326.571428571428,7648360,0.0565686163905913,7644033.428571428
120,4,M120D4,10,SKUE2,Sacramento,4326.571428571428,2186088,0.19791387302667723,2181761.4285714286
120,4,M120D4,10,SKUE2,Austin,4326.571428571428,2078496,0.2081587565514405,2074169.4285714286
120,4,M120D4,10,SKUE3,Columbus,532.5238095238095,4077120,0.013061273877732553,4076587.476190476
120,4,M120D4,10,SKUE3,Sacramento,532.5238095238095,1036720,0.05136621358937896,1036187.4761904762
120,4,M120D4,10,SKUE3,Austin,532.5238095238095,1004208,0.05302923393597836,1003675.4761904762
120,5,M120D5,10,SKUW1,Columbus,3130.4761904761904,118681920,0.002637702685022445,118678789.52380952
120,5,M120D5,10,SKUW1,Sacramento,3130.4761904761904,23091200,0.013557009555485167,23088069.523809522
120,5,M120D5,10,SKUW1,Austin,3130.4761904761904,24081216,0.012999659944398946,24078085.523809522
120,5,M120D5,10,SKUW2,Columbus,5238.857142857143,59340960,0.008828399713885894,59335721.14285714
120,5,M120D5,10,SKUW2,Sacramento,5238.857142857143,11545600,0.04537535635096611,11540361.142857144
120,5,M120D5,10,SKUW2,Austin,5238.857142857143,12040608,0.04350990533748082,12035369.142857144
120,5,M120D5,10,SKUW3,Columbus,4114.0952380952385,59340960,0.006932977218594439,59336845.9047619
120,5,M120D5,10,SKUW3,Sacramento,4114.0952380952385,11545600,0.03563344683771513,11541485.904761905
120,5,M120D5,10,SKUW3,Austin,4114.0952380952385,12040608,0.03416850077749594,12036493.904761905
120,5,M120D5,10,SKUA1,Columbus,1186.7619047619048,35450400,0.0033476685869888766,35449213.23809524
120,5,M120D5,10,SKUA1,Sacramento,1186.7619047619048,9424480,0.012592332996217348,9423293.238095239
120,5,M120D5,10,SKUA1,Austin,1186.7619047619048,9638760,0.01231239189233786,9637573.238095239
120,5,M120D5,10,SKUA2,Columbus,1855.4285714285713,35744800,0.005190765010375136,35742944.571428575
120,5,M120D5,10,SKUA2,Sacramento,1855.4285714285713,9454816,0.01962416372173262,9452960.57142857
120,5,M120D5,10,SKUA2,Austin,1855.4285714285713,9724520,0.019079898765477075,9722664.57142857
120,5,M120D5,10,SKUA3,Columbus,3791.1428571428573,42619680,0.008895287006244198,42615888.85714286
120,5,M120D5,10,SKUA3,Sacramento,3791.1428571428573,32157600,0.011789259326388964,32153808.85714286
120,5,M120D5,10,SKUA3,Austin,3791.1428571428573,28238472,0.013425453250950892,28234680.85714286
120,5,M120D5,10,SKUT1,Columbus,3034.4761904761904,7648360,0.039674860891435425,7645325.523809524
120,5,M120D5,10,SKUT1,Sacramento,3034.4761904761904,2186088,0.13880851047515883,2183053.523809524
120,5,M120D5,10,SKUT1,Austin,3034.4761904761904,2078496,0.1459938431671839,2075461.5238095238
120,5,M120D5,10,SKUT2,Columbus,3936.6190476190477,7648360,0.051470106632259045,7644423.380952381
120,5,M120D5,10,SKUT2,Sacramento,3936.6190476190477,2186088,0.18007596435363296,2182151.380952381
120,5,M120D5,10,SKUT2,Austin,3936.6190476190477,2078496,0.18939748008266782,2074559.380952381
120,5,M120D5,10,SKUT3,Columbus,2555.0,7648360,0.033405854326940675,7645805.0
120,5,M120D5,10,SKUT3,Sacramento,2555.0,2186088,0.11687544142779248,2183533.0
120,5,M120D5,10,SKUT3,Austin,2555.0,2078496,0.1229254229981679,2075941.0
120,5,M120D5,10,SKUT4,Columbus,2344.3809523809523,7648360,0.030652073809038175,7646015.619047619
120,5,M120D5,10,SKUT4,Sacramento,2344.3809523809523,2186088,0.10724092316416137,2183743.619047619
120,5,M120D5,10,SKUT4,Austin,2344.3809523809523,2078496,0.11279218013318054,2076151.619047619
120,5,M120D5,10,SKUD1,Columbus,5658.0952380952385,1203680,0.4700663995493186,1198021.9047619049
120,5,M120D5,10,SKUD1,Sacramento,5658.0952380952385,318224,1.7780227883802724,312565.90476190473
120,5,M120D5,10,SKUD1,Austin,5658.0952380952385,305952,1.84934082408196,300293.90476190473
120,5,M120D5,10,SKUD2,Columbus,3230.190476190476,172680,1.8706222354589277,169449.80952380953
120,5,M120D5,10,SKUD2,Sacramento,3230.190476190476,79828,4.04643793680222,76597.80952380953
120,5,M120D5,10,SKUD2,Austin,3230.190476190476,79368,4.0698902280396085,76137.80952380953
120,5,M120D5,10,SKUD3,Columbus,4805.523809523809,172480,2.7861339340931175,167674.47619047618
120,5,M120D5,10,SKUD3,Sacramento,4805.523809523809,74760,6.427934469668016,69954.47619047618
120,5,M120D5,10,SKUD3,Austin,4805.523809523809,75096,6.399174136470396,70290.47619047618
120,5,M120D5,10,SKUC1,Columbus,5923.380952380952,154200,3.8413624853313566,148276.61904761905
120,5,M120D5,10,SKUC1,Sacramento,5923.380952380952,71818,8.247766510319074,65894.61904761905
120,5,M120D5,10,SKUC1,Austin,5923.380952380952,72216,8.202311056249242,66292.61904761905
120,5,M120D5,10,SKUC2,Columbus,4743.285714285715,1419280,0.33420366060859835,1414536.7142857143
120,5,M120D5,10,SKUC2,Sacramento,4743.285714285715,468224,1.0130377157697414,463480.71428571426
120,5,M120D5,10,SKUC2,Austin,4743.285714285715,472296,1.004303596533893,467552.71428571426
120,5,M120D5,10,SKUE1,Columbus,4014.7619047619046,257107200,0.0015615128260748454,257103185.23809522
120,5,M120D5,10,SKUE1,Sacramento,4014.7619047619046,72665600,0.005524982804465806,72661585.23809524
120,5,M120D5,10,SKUE1,Austin,4014.7619047619046,69391680,0.005785653128389317,69387665.23809524
120,5,M120D5,10,SKUE2,Columbus,4326.571428571428,7648360,0.0565686163905913,7644033.428571428
120,5,M120D5,10,SKUE2,Sacramento,4326.571428571428,2186088,0.19791387302667723,2181761.4285714286
120,5,M120D5,10,SKUE2,Austin,4326.571428571428,2078496,0.2081587565514405,2074169.4285714286
120,5,M120D5,10,SKUE3,Columbus,532.5238095238095,4077120,0.013061273877732553,4076587.476190476
120,5,M120D5,10,SKUE3,Sacramento,532.5238095238095,1036720,0.05136621358937896,1036187.4761904762
120,5,M120D5,10,SKUE3,Austin,532.5238095238095,1004208,0.05302923393597836,1003675.4761904762
120,6,M120D6,10,SKUW1,Columbus,3130.4761904761904,118681920,0.002637702685022445,118678789.52380952
120,6,M120D6,10,SKUW1,Sacramento,3130.4761904761904,23091200,0.013557009555485167,23088069.523809522
120,6,M120D6,10,SKUW1,Austin,3130.4761904761904,24081216,0.012999659944398946,24078085.523809522
120,6,M120D6,10,SKUW2,Columbus,5238.857142857143,59340960,0.008828399713885894,59335721.14285714
120,6,M120D6,10,SKUW2,Sacramento,5238.857142857143,11545600,0.04537535635096611,11540361.142857144
120,6,M120D6,10,SKUW2,Austin,5238.857142857143,12040608,0.04350990533748082,12035369.142857144
120,6,M120D6,10,SKUW3,Columbus,4114.0952380952385,59340960,0.006932977218594439,59336845.9047619
120,6,M120D6,10,SKUW3,Sacramento,4114.0952380952385,11545600,0.03563344683771513,11541485.904761905
120,6,M120D6,10,SKUW3,Austin,4114.0952380952385,12040608,0.03416850077749594,12036493.904761905
120,6,M120D6,10,SKUA1,Columbus,1186.7619047619048,35450400,0.0033476685869888766,35449213.23809524
120,6,M120D6,10,SKUA1,Sacramento,1186.7619047619048,9424480,0.012592332996217348,9423293.238095239
120,6,M120D6,10,SKUA1,Austin,1186.7619047619048,9638760,0.01231239189233786,9637573.238095239
120,6,M120D6,10,SKUA2,Columbus,1855.4285714285713,35744800,0.005190765010375136,35742944.571428575
120,6,M120D6,10,SKUA2,Sacramento,1855.4285714285713,9454816,0.01962416372173262,9452960.57142857
120,6,M120D6,10,SKUA2,Austin,1855.4285714285713,9724520,0.019079898765477075,9722664.57142857
120,6,M120D6,10,SKUA3,Columbus,3791.1428571428573,42619680,0.008895287006244198,42615888.85714286
120,6,M120D6,10,SKUA3,Sacramento,3791.1428571428573,32157600,0.011789259326388964,32153808.85714286
120,6,M120D6,10,SKUA3,Austin,3791.1428571428573,28238472,0.013425453250950892,28234680.85714286
120,6,M120D6,10,SKUT1,Columbus,3034.4761904761904,7648360,0.039674860891435425,7645325.523809524
120,6,M120D6,10,SKUT1,Sacramento,3034.4761904761904,2186088,0.13880851047515883,2183053.523809524
120,6,M120D6,10,SKUT1,Austin,3034.4761904761904,2078496,0.1459938431671839,2075461.5238095238
120,6,M120D6,10,SKUT2,Columbus,3936.6190476190477,7648360,0.051470106632259045,7644423.380952381
120,6,M120D6,10,SKUT2,Sacramento,3936.6190476190477,2186088,0.18007596435363296,2182151.380952381
120,6,M120D6,10,SKUT2,Austin,3936.6190476190477,2078496,0.18939748008266782,2074559.380952381
120,6,M120D6,10,SKUT3,Columbus,2555.0,7648360,0.033405854326940675,7645805.0
120,6,M120D6,10,SKUT3,Sacramento,2555.0,2186088,0.11687544142779248,2183533.0
120,6,M120D6,10,SKUT3,Austin,2555.0,2078496,0.1229254229981679,2075941.0
120,6,M120D6,10,SKUT4,Columbus,2344.3809523809523,7648360,0.030652073809038175,7646015.619047619
120,6,M120D6,10,SKUT4,Sacramento,2344.3809523809523,2186088,0.10724092316416137,2183743.619047619
120,6,M120D6,10,SKUT4,Austin,2344.3809523809523,2078496,0.11279218013318054,2076151.619047619
120,6,M120D6,10,SKUD1,Columbus,5658.0952380952385,1203680,0.4700663995493186,1198021.9047619049
120,6,M120D6,10,SKUD1,Sacramento,5658.0952380952385,318224,1.7780227883802724,312565.90476190473
120,6,M120D6,10,SKUD1,Austin,5658.0952380952385,305952,1.84934082408196,300293.90476190473
120,6,M120D6,10,SKUD2,Columbus,3230.190476190476,172680,1.8706222354589277,169449.80952380953
120,6,M120D6,10,SKUD2,Sacramento,3230.190476190476,79828,4.04643793680222,76597.80952380953
120,6,M120D6,10,SKUD2,Austin,3230.190476190476,79368,4.0698902280396085,76137.80952380953
120,6,M120D6,10,SKUD3,Columbus,4805.523809523809,172480,2.7861339340931175,167674.47619047618
120,6,M120D6,10,SKUD3,Sacramento,4805.523809523809,74760,6.427934469668016,69954.47619047618
120,6,M120D6,10,SKUD3,Austin,4805.523809523809,75096,6.399174136470396,70290.47619047618
120,6,M120D6,10,SKUC1,Columbus,5923.380952380952,154200,3.8413624853313566,148276.61904761905
120,6,M120D6,10,SKUC1,Sacramento,5923.380952380952,71818,8.247766510319074,65894.61904761905
120,6,M120D6,10,SKUC1,Austin,5923.380952380952,72216,8.202311056249242,66292.61904761905
120,6,M120D6,10,SKUC2,Columbus,4743.285714285715,1419280,0.33420366060859835,1414536.7142857143
120,6,M120D6,10,SKUC2,Sacramento,4743.285714285715,468224,1.0130377157697414,463480.71428571426
120,6,M120D6,10,SKUC2,Austin,4743.285714285715,472296,1.004303596533893,467552.71428571426
120,6,M120D6,10,SKUE1,Columbus,4014.7619047619046,257107200,0.0015615128260748454,257103185.23809522
120,6,M120D6,10,SKUE1,Sacramento,4014.7619047619046,72665600,0.005524982804465806,72661585.23809524
120,6,M120D6,10,SKUE1,Austin,4014.7619047619046,69391680,0.005785653128389317,69387665.23809524
120,6,M120D6,10,SKUE2,Columbus,4326.571428571428,7648360,0.0565686163905913,7644033.428571428
120,6,M120D6,10,SKUE2,Sacramento,4326.571428571428,2186088,0.19791387302667723,2181761.4285714286
120,6,M120D6,10,SKUE2,Austin,4326.571428571428,2078496,0.2081587565514405,2074169.4285714286
120,6,M120D6,10,SKUE3,Columbus,532.5238095238095,4077120,0.013061273877732553,4076587.476190476
120,6,M120D6,10,SKUE3,Sacramento,532.5238095238095,1036720,0.05136621358937896,1036187.4761904762
120,6,M120D6,10,SKUE3,Austin,532.5238095238095,1004208,0.05302923393597836,1003675.4761904762
120,7,M120D7,10,SKUW1,Columbus,3130.4761904761904,118681920,0.002637702685022445,118678789.52380952
120,7,M120D7,10,SKUW1,Sacramento,3130.4761904761904,23091200,0.013557009555485167,23088069.523809522
120,7,M120D7,10,SKUW1,Austin,3130.4761904761904,24081216,0.012999659944398946,24078085.523809522
120,7,M120D7,10,SKUW2,Columbus,5238.857142857143,59340960,0.008828399713885894,59335721.14285714
120,7,M120D7,10,SKUW2,Sacramento,5238.857142857143,11545600,0.04537535635096611,11540361.142857144
120,7,M120D7,10,SKUW2,Austin,5238.857142857143,12040608,0.04350990533748082,12035369.142857144
120,7,M120D7,10,SKUW3,Columbus,4114.0952380952385,59340960,0.006932977218594439,59336845.9047619
120,7,M120D7,10,SKUW3,Sacramento,4114.0952380952385,11545600,0.03563344683771513,11541485.904761905
120,7,M120D7,10,SKUW3,Austin,4114.0952380952385,12040608,0.03416850077749594,12036493.904761905
120,7,M120D7,10,SKUA1,Columbus,1186.7619047619048,35450400,0.0033476685869888766,35449213.23809524
